2333440952	k__Animalia; p__Chordata; c__Actinopterygii; o__Aulopiformes; f__Paralepididae; g__Magnisudis; s__atlantica
2580282112	k__Animalia; p__Chordata; c__Actinopterygii; o__Aulopiformes; f__Paralepididae; g__Magnisudis; s__atlantica
985565156	k__Animalia; p__Chordata; c__Actinopterygii; o__Aulopiformes; f__Paralepididae; g__Magnisudis; s__atlantica
2018537096	k__Animalia; p__Chordata; c__Actinopterygii; o__Beloniformes; f__Belonidae; g__Belone; s__belone
2070998163	k__Animalia; p__Chordata; c__Actinopterygii; o__Beloniformes; f__Exocoetidae; g__Cheilopogon; s__heterurus
906357641	k__Animalia; p__Chordata; c__Actinopterygii; o__Beloniformes; f__Exocoetidae; g__Cheilopogon; s__heterurus
2491776958	k__Animalia; p__Chordata; c__Actinopterygii; o__Beloniformes; f__Exocoetidae; g__Hirundichthys; s__rondeletii
1918447582	k__Animalia; p__Chordata; c__Actinopterygii; o__Beloniformes; f__Scomberesocidae; g__Scomberesox; s__saurus
2486668737	k__Animalia; p__Chordata; c__Actinopterygii; o__Beloniformes; f__Scomberesocidae; g__Scomberesox; s__saurus
2497635827	k__Animalia; p__Chordata; c__Actinopterygii; o__Beryciformes; f__Anoplogastridae; g__Anoplogaster; s__cornuta
1896498951	k__Animalia; p__Chordata; c__Actinopterygii; o__Beryciformes; f__Berycidae; g__Beryx; s__decadactylus
2185617815	k__Animalia; p__Chordata; c__Actinopterygii; o__Beryciformes; f__Berycidae; g__Beryx; s__decadactylus
25005817	k__Animalia; p__Chordata; c__Actinopterygii; o__Beryciformes; f__Diretmidae; g__Diretmus; s__argenteus
985565785	k__Animalia; p__Chordata; c__Actinopterygii; o__Beryciformes; f__Diretmidae; g__Diretmus; s__argenteus
1018242407	k__Animalia; p__Chordata; c__Actinopterygii; o__Beryciformes; f__Trachichthyidae; g__Gephyroberyx; s__darwinii
2576857192	k__Animalia; p__Chordata; c__Actinopterygii; o__Beryciformes; f__Trachichthyidae; g__Gephyroberyx; s__darwinii
1918447677	k__Animalia; p__Chordata; c__Actinopterygii; o__Beryciformes; f__Trachichthyidae; g__Hoplostethus; s__atlanticus
148922684	k__Animalia; p__Chordata; c__Actinopterygii; o__Clupeiformes; f__Clupeidae; g__Alosa; s__alosa
1896499027	k__Animalia; p__Chordata; c__Actinopterygii; o__Clupeiformes; f__Clupeidae; g__Alosa; s__fallax
2018537164	k__Animalia; p__Chordata; c__Actinopterygii; o__Clupeiformes; f__Clupeidae; g__Clupea; s__harengus
426259359	k__Animalia; p__Chordata; c__Actinopterygii; o__Clupeiformes; f__Clupeidae; g__Clupea; s__harengus
426259401	k__Animalia; p__Chordata; c__Actinopterygii; o__Clupeiformes; f__Clupeidae; g__Clupea; s__harengus
426259625	k__Animalia; p__Chordata; c__Actinopterygii; o__Clupeiformes; f__Clupeidae; g__Clupea; s__harengus
426259653	k__Animalia; p__Chordata; c__Actinopterygii; o__Clupeiformes; f__Clupeidae; g__Clupea; s__harengus
426259905	k__Animalia; p__Chordata; c__Actinopterygii; o__Clupeiformes; f__Clupeidae; g__Clupea; s__harengus
426259961	k__Animalia; p__Chordata; c__Actinopterygii; o__Clupeiformes; f__Clupeidae; g__Clupea; s__harengus
426260017	k__Animalia; p__Chordata; c__Actinopterygii; o__Clupeiformes; f__Clupeidae; g__Clupea; s__harengus
426260073	k__Animalia; p__Chordata; c__Actinopterygii; o__Clupeiformes; f__Clupeidae; g__Clupea; s__harengus
426260115	k__Animalia; p__Chordata; c__Actinopterygii; o__Clupeiformes; f__Clupeidae; g__Clupea; s__harengus
426260241	k__Animalia; p__Chordata; c__Actinopterygii; o__Clupeiformes; f__Clupeidae; g__Clupea; s__harengus
426260255	k__Animalia; p__Chordata; c__Actinopterygii; o__Clupeiformes; f__Clupeidae; g__Clupea; s__harengus
426260311	k__Animalia; p__Chordata; c__Actinopterygii; o__Clupeiformes; f__Clupeidae; g__Clupea; s__harengus
426260367	k__Animalia; p__Chordata; c__Actinopterygii; o__Clupeiformes; f__Clupeidae; g__Clupea; s__harengus
426260381	k__Animalia; p__Chordata; c__Actinopterygii; o__Clupeiformes; f__Clupeidae; g__Clupea; s__harengus
426260423	k__Animalia; p__Chordata; c__Actinopterygii; o__Clupeiformes; f__Clupeidae; g__Clupea; s__harengus
1896498807	k__Animalia; p__Chordata; c__Actinopterygii; o__Clupeiformes; f__Clupeidae; g__Sardina; s__pilchardus
32364332	k__Animalia; p__Chordata; c__Actinopterygii; o__Clupeiformes; f__Clupeidae; g__Sardina; s__pilchardus
148922628	k__Animalia; p__Chordata; c__Actinopterygii; o__Clupeiformes; f__Clupeidae; g__Sprattus; s__sprattus
1799624602	k__Animalia; p__Chordata; c__Actinopterygii; o__Clupeiformes; f__Clupeidae; g__Sprattus; s__sprattus
2018537163	k__Animalia; p__Chordata; c__Actinopterygii; o__Clupeiformes; f__Clupeidae; g__Sprattus; s__sprattus
117671432	k__Animalia; p__Chordata; c__Actinopterygii; o__Clupeiformes; f__Engraulidae; g__Engraulis; s__encrasicolus
148922600	k__Animalia; p__Chordata; c__Actinopterygii; o__Clupeiformes; f__Engraulidae; g__Engraulis; s__encrasicolus
1018242827	k__Animalia; p__Chordata; c__Actinopterygii; o__Cypriniformes; f__Cobitidae; g__Cobitis; s__taenia
1993500640	k__Animalia; p__Chordata; c__Actinopterygii; o__Cypriniformes; f__Cobitidae; g__Cobitis; s__taenia
2425417107	k__Animalia; p__Chordata; c__Actinopterygii; o__Cypriniformes; f__Cobitidae; g__Cobitis; s__taenia
2028741882	k__Animalia; p__Chordata; c__Actinopterygii; o__Cypriniformes; f__Cobitidae; g__Misgurnus; s__fossilis
1476682353	k__Animalia; p__Chordata; c__Actinopterygii; o__Cypriniformes; f__Cyprinidae; g__Abramis; s__brama
2250004194	k__Animalia; p__Chordata; c__Actinopterygii; o__Cypriniformes; f__Cyprinidae; g__Abramis; s__brama
514252785	k__Animalia; p__Chordata; c__Actinopterygii; o__Cypriniformes; f__Cyprinidae; g__Abramis; s__brama
2120245580	k__Animalia; p__Chordata; c__Actinopterygii; o__Cypriniformes; f__Cyprinidae; g__Alburnus; s__alburnus
2325477588	k__Animalia; p__Chordata; c__Actinopterygii; o__Cypriniformes; f__Cyprinidae; g__Alburnus; s__alburnus
2425535999	k__Animalia; p__Chordata; c__Actinopterygii; o__Cypriniformes; f__Cyprinidae; g__Alburnus; s__alburnus
1476682348	k__Animalia; p__Chordata; c__Actinopterygii; o__Cypriniformes; f__Cyprinidae; g__Barbus; s__barbus
2233355619	k__Animalia; p__Chordata; c__Actinopterygii; o__Cypriniformes; f__Cyprinidae; g__Barbus; s__barbus
1898140006	k__Animalia; p__Chordata; c__Actinopterygii; o__Cypriniformes; f__Cyprinidae; g__Blicca; s__bjoerkna
3170100	k__Animalia; p__Chordata; c__Actinopterygii; o__Cypriniformes; f__Cyprinidae; g__Blicca; s__bjoerkna
1018242708	k__Animalia; p__Chordata; c__Actinopterygii; o__Cypriniformes; f__Cyprinidae; g__Carassius; s__auratus
2514521523	k__Animalia; p__Chordata; c__Actinopterygii; o__Cypriniformes; f__Cyprinidae; g__Carassius; s__auratus
262211482	k__Animalia; p__Chordata; c__Actinopterygii; o__Cypriniformes; f__Cyprinidae; g__Carassius; s__auratus
323481938	k__Animalia; p__Chordata; c__Actinopterygii; o__Cypriniformes; f__Cyprinidae; g__Carassius; s__auratus
745628033	k__Animalia; p__Chordata; c__Actinopterygii; o__Cypriniformes; f__Cyprinidae; g__Carassius; s__auratus
745628034	k__Animalia; p__Chordata; c__Actinopterygii; o__Cypriniformes; f__Cyprinidae; g__Carassius; s__auratus
906357842	k__Animalia; p__Chordata; c__Actinopterygii; o__Cypriniformes; f__Cyprinidae; g__Carassius; s__auratus
985566467	k__Animalia; p__Chordata; c__Actinopterygii; o__Cypriniformes; f__Cyprinidae; g__Carassius; s__auratus
2425417111	k__Animalia; p__Chordata; c__Actinopterygii; o__Cypriniformes; f__Cyprinidae; g__Carassius; s__carassius
2560384674	k__Animalia; p__Chordata; c__Actinopterygii; o__Cypriniformes; f__Cyprinidae; g__Carassius; s__carassius
387537499	k__Animalia; p__Chordata; c__Actinopterygii; o__Cypriniformes; f__Cyprinidae; g__Carassius; s__carassius
1848856282	k__Animalia; p__Chordata; c__Actinopterygii; o__Cypriniformes; f__Cyprinidae; g__Cyprinus; s__carpio
1993500637	k__Animalia; p__Chordata; c__Actinopterygii; o__Cypriniformes; f__Cyprinidae; g__Cyprinus; s__carpio
395806662	k__Animalia; p__Chordata; c__Actinopterygii; o__Cypriniformes; f__Cyprinidae; g__Cyprinus; s__carpio
432140487	k__Animalia; p__Chordata; c__Actinopterygii; o__Cypriniformes; f__Cyprinidae; g__Cyprinus; s__carpio
985566472	k__Animalia; p__Chordata; c__Actinopterygii; o__Cypriniformes; f__Cyprinidae; g__Cyprinus; s__carpio
998437669	k__Animalia; p__Chordata; c__Actinopterygii; o__Cypriniformes; f__Cyprinidae; g__Cyprinus; s__carpio
1476682343	k__Animalia; p__Chordata; c__Actinopterygii; o__Cypriniformes; f__Cyprinidae; g__Gobio; s__gobio
2452988856	k__Animalia; p__Chordata; c__Actinopterygii; o__Cypriniformes; f__Cyprinidae; g__Gobio; s__gobio
446512608	k__Animalia; p__Chordata; c__Actinopterygii; o__Cypriniformes; f__Cyprinidae; g__Leucaspius; s__delineatus
2248499890	k__Animalia; p__Chordata; c__Actinopterygii; o__Cypriniformes; f__Cyprinidae; g__Leuciscus; s__idus
1476682356	k__Animalia; p__Chordata; c__Actinopterygii; o__Cypriniformes; f__Cyprinidae; g__Leuciscus; s__leuciscus
1561111649	k__Animalia; p__Chordata; c__Actinopterygii; o__Cypriniformes; f__Cyprinidae; g__Leuciscus; s__leuciscus
2425416993	k__Animalia; p__Chordata; c__Actinopterygii; o__Cypriniformes; f__Cyprinidae; g__Leuciscus; s__leuciscus
1018242808	k__Animalia; p__Chordata; c__Actinopterygii; o__Cypriniformes; f__Cyprinidae; g__Phoxinus; s__phoxinus
1899771277	k__Animalia; p__Chordata; c__Actinopterygii; o__Cypriniformes; f__Cyprinidae; g__Phoxinus; s__phoxinus
1899771280	k__Animalia; p__Chordata; c__Actinopterygii; o__Cypriniformes; f__Cyprinidae; g__Phoxinus; s__phoxinus
1899771282	k__Animalia; p__Chordata; c__Actinopterygii; o__Cypriniformes; f__Cyprinidae; g__Phoxinus; s__phoxinus
1899771299	k__Animalia; p__Chordata; c__Actinopterygii; o__Cypriniformes; f__Cyprinidae; g__Phoxinus; s__phoxinus
1993500642	k__Animalia; p__Chordata; c__Actinopterygii; o__Cypriniformes; f__Cyprinidae; g__Phoxinus; s__phoxinus
2413964473	k__Animalia; p__Chordata; c__Actinopterygii; o__Cypriniformes; f__Cyprinidae; g__Phoxinus; s__phoxinus
2425417106	k__Animalia; p__Chordata; c__Actinopterygii; o__Cypriniformes; f__Cyprinidae; g__Phoxinus; s__phoxinus
2440745885	k__Animalia; p__Chordata; c__Actinopterygii; o__Cypriniformes; f__Cyprinidae; g__Phoxinus; s__phoxinus
446512627	k__Animalia; p__Chordata; c__Actinopterygii; o__Cypriniformes; f__Cyprinidae; g__Phoxinus; s__phoxinus
460837875	k__Animalia; p__Chordata; c__Actinopterygii; o__Cypriniformes; f__Cyprinidae; g__Phoxinus; s__phoxinus
523500682	k__Animalia; p__Chordata; c__Actinopterygii; o__Cypriniformes; f__Cyprinidae; g__Phoxinus; s__phoxinus
1074197892	k__Animalia; p__Chordata; c__Actinopterygii; o__Cypriniformes; f__Cyprinidae; g__Pimephales; s__promelas
1337993284	k__Animalia; p__Chordata; c__Actinopterygii; o__Cypriniformes; f__Cyprinidae; g__Pimephales; s__promelas
2514521522	k__Animalia; p__Chordata; c__Actinopterygii; o__Cypriniformes; f__Cyprinidae; g__Pimephales; s__promelas
1476682342	k__Animalia; p__Chordata; c__Actinopterygii; o__Cypriniformes; f__Cyprinidae; g__Pseudorasbora; s__parva
1707062261	k__Animalia; p__Chordata; c__Actinopterygii; o__Cypriniformes; f__Cyprinidae; g__Pseudorasbora; s__parva
1993261546	k__Animalia; p__Chordata; c__Actinopterygii; o__Cypriniformes; f__Cyprinidae; g__Pseudorasbora; s__parva
2249630839	k__Animalia; p__Chordata; c__Actinopterygii; o__Cypriniformes; f__Cyprinidae; g__Pseudorasbora; s__parva
2414550991	k__Animalia; p__Chordata; c__Actinopterygii; o__Cypriniformes; f__Cyprinidae; g__Pseudorasbora; s__parva
2414551003	k__Animalia; p__Chordata; c__Actinopterygii; o__Cypriniformes; f__Cyprinidae; g__Pseudorasbora; s__parva
985566497	k__Animalia; p__Chordata; c__Actinopterygii; o__Cypriniformes; f__Cyprinidae; g__Pseudorasbora; s__parva
1074196907	k__Animalia; p__Chordata; c__Actinopterygii; o__Cypriniformes; f__Cyprinidae; g__Rhodeus; s__amarus
4115692	k__Animalia; p__Chordata; c__Actinopterygii; o__Cypriniformes; f__Cyprinidae; g__Rhodeus; s__amarus
4115693	k__Animalia; p__Chordata; c__Actinopterygii; o__Cypriniformes; f__Cyprinidae; g__Rhodeus; s__amarus
1018241349	k__Animalia; p__Chordata; c__Actinopterygii; o__Cypriniformes; f__Cyprinidae; g__Rhodeus; s__sericeus
693583060	k__Animalia; p__Chordata; c__Actinopterygii; o__Cypriniformes; f__Cyprinidae; g__Rhodeus; s__sericeus
1442633382	k__Animalia; p__Chordata; c__Actinopterygii; o__Cypriniformes; f__Cyprinidae; g__Rutilus; s__rutilus
2386959104	k__Animalia; p__Chordata; c__Actinopterygii; o__Cypriniformes; f__Cyprinidae; g__Rutilus; s__rutilus
3170116	k__Animalia; p__Chordata; c__Actinopterygii; o__Cypriniformes; f__Cyprinidae; g__Rutilus; s__rutilus
1476682354	k__Animalia; p__Chordata; c__Actinopterygii; o__Cypriniformes; f__Cyprinidae; g__Scardinius; s__erythrophthalmus
2425684679	k__Animalia; p__Chordata; c__Actinopterygii; o__Cypriniformes; f__Cyprinidae; g__Scardinius; s__erythrophthalmus
1074196977	k__Animalia; p__Chordata; c__Actinopterygii; o__Cypriniformes; f__Cyprinidae; g__Squalius; s__cephalus
1476682357	k__Animalia; p__Chordata; c__Actinopterygii; o__Cypriniformes; f__Cyprinidae; g__Squalius; s__cephalus
1476682358	k__Animalia; p__Chordata; c__Actinopterygii; o__Cypriniformes; f__Cyprinidae; g__Squalius; s__cephalus
2187163252	k__Animalia; p__Chordata; c__Actinopterygii; o__Cypriniformes; f__Cyprinidae; g__Squalius; s__cephalus
2452978848	k__Animalia; p__Chordata; c__Actinopterygii; o__Cypriniformes; f__Cyprinidae; g__Squalius; s__cephalus
1476682338	k__Animalia; p__Chordata; c__Actinopterygii; o__Cypriniformes; f__Cyprinidae; g__Tinca; s__tinca
2425417080	k__Animalia; p__Chordata; c__Actinopterygii; o__Cypriniformes; f__Cyprinidae; g__Tinca; s__tinca
1209184367	k__Animalia; p__Chordata; c__Actinopterygii; o__Cypriniformes; f__Nemacheilidae; g__Barbatula; s__barbatula
1993500641	k__Animalia; p__Chordata; c__Actinopterygii; o__Cypriniformes; f__Nemacheilidae; g__Barbatula; s__barbatula
1993500643	k__Animalia; p__Chordata; c__Actinopterygii; o__Cypriniformes; f__Nemacheilidae; g__Barbatula; s__barbatula
2021000486	k__Animalia; p__Chordata; c__Actinopterygii; o__Cypriniformes; f__Nemacheilidae; g__Barbatula; s__barbatula
2314712720	k__Animalia; p__Chordata; c__Actinopterygii; o__Cypriniformes; f__Nemacheilidae; g__Barbatula; s__barbatula
2322556332	k__Animalia; p__Chordata; c__Actinopterygii; o__Cypriniformes; f__Nemacheilidae; g__Barbatula; s__barbatula
2425416829	k__Animalia; p__Chordata; c__Actinopterygii; o__Cypriniformes; f__Nemacheilidae; g__Barbatula; s__barbatula
823328088	k__Animalia; p__Chordata; c__Actinopterygii; o__Cypriniformes; f__Nemacheilidae; g__Barbatula; s__barbatula
1018242406	k__Animalia; p__Chordata; c__Actinopterygii; o__Cyprinodontiformes; f__Poeciliidae; g__Poecilia; s__reticulata
2231650685	k__Animalia; p__Chordata; c__Actinopterygii; o__Cyprinodontiformes; f__Poeciliidae; g__Poecilia; s__reticulata
569532244	k__Animalia; p__Chordata; c__Actinopterygii; o__Cyprinodontiformes; f__Poeciliidae; g__Poecilia; s__reticulata
1935001616	k__Animalia; p__Chordata; c__Actinopterygii; o__Esociformes; f__Esocidae; g__Esox; s__lucius
28881913	k__Animalia; p__Chordata; c__Actinopterygii; o__Esociformes; f__Esocidae; g__Esox; s__lucius
917544663	k__Animalia; p__Chordata; c__Actinopterygii; o__Esociformes; f__Esocidae; g__Esox; s__lucius
1918447664	k__Animalia; p__Chordata; c__Actinopterygii; o__Gadiformes; f__Gadidae; g__Gadiculus; s__argenteus
1112921686	k__Animalia; p__Chordata; c__Actinopterygii; o__Gadiformes; f__Gadidae; g__Gadus; s__morhua
1112921714	k__Animalia; p__Chordata; c__Actinopterygii; o__Gadiformes; f__Gadidae; g__Gadus; s__morhua
1486331	k__Animalia; p__Chordata; c__Actinopterygii; o__Gadiformes; f__Gadidae; g__Gadus; s__morhua
1593084195	k__Animalia; p__Chordata; c__Actinopterygii; o__Gadiformes; f__Gadidae; g__Gadus; s__morhua
1593084209	k__Animalia; p__Chordata; c__Actinopterygii; o__Gadiformes; f__Gadidae; g__Gadus; s__morhua
194303889	k__Animalia; p__Chordata; c__Actinopterygii; o__Gadiformes; f__Gadidae; g__Gadus; s__morhua
2456435612	k__Animalia; p__Chordata; c__Actinopterygii; o__Gadiformes; f__Gadidae; g__Gadus; s__morhua
2456436578	k__Animalia; p__Chordata; c__Actinopterygii; o__Gadiformes; f__Gadidae; g__Gadus; s__morhua
124377065	k__Animalia; p__Chordata; c__Actinopterygii; o__Gadiformes; f__Gadidae; g__Melanogrammus; s__aeglefinus
66864728	k__Animalia; p__Chordata; c__Actinopterygii; o__Gadiformes; f__Gadidae; g__Melanogrammus; s__aeglefinus
2018537044	k__Animalia; p__Chordata; c__Actinopterygii; o__Gadiformes; f__Gadidae; g__Merlangius; s__merlangus
227463833	k__Animalia; p__Chordata; c__Actinopterygii; o__Gadiformes; f__Gadidae; g__Merlangius; s__merlangus
74315077	k__Animalia; p__Chordata; c__Actinopterygii; o__Gadiformes; f__Gadidae; g__Merlangius; s__merlangus
821091567	k__Animalia; p__Chordata; c__Actinopterygii; o__Gadiformes; f__Gadidae; g__Merlangius; s__merlangus
1293099594	k__Animalia; p__Chordata; c__Actinopterygii; o__Gadiformes; f__Gadidae; g__Micromesistius; s__poutassou
317423492	k__Animalia; p__Chordata; c__Actinopterygii; o__Gadiformes; f__Gadidae; g__Pollachius; s__pollachius
821091566	k__Animalia; p__Chordata; c__Actinopterygii; o__Gadiformes; f__Gadidae; g__Pollachius; s__pollachius
227463859	k__Animalia; p__Chordata; c__Actinopterygii; o__Gadiformes; f__Gadidae; g__Pollachius; s__virens
821091563	k__Animalia; p__Chordata; c__Actinopterygii; o__Gadiformes; f__Gadidae; g__Pollachius; s__virens
985567153	k__Animalia; p__Chordata; c__Actinopterygii; o__Gadiformes; f__Gadidae; g__Raniceps; s__raninus
55956573	k__Animalia; p__Chordata; c__Actinopterygii; o__Gadiformes; f__Gadidae; g__Trisopterus; s__esmarkii
821091557	k__Animalia; p__Chordata; c__Actinopterygii; o__Gadiformes; f__Gadidae; g__Trisopterus; s__luscus
2018537251	k__Animalia; p__Chordata; c__Actinopterygii; o__Gadiformes; f__Gadidae; g__Trisopterus; s__minutus
1918447666	k__Animalia; p__Chordata; c__Actinopterygii; o__Gadiformes; f__Lotidae; g__Brosme; s__brosme
2120245538	k__Animalia; p__Chordata; c__Actinopterygii; o__Gadiformes; f__Lotidae; g__Brosme; s__brosme
2018537167	k__Animalia; p__Chordata; c__Actinopterygii; o__Gadiformes; f__Lotidae; g__Ciliata; s__mustela
2018537168	k__Animalia; p__Chordata; c__Actinopterygii; o__Gadiformes; f__Lotidae; g__Ciliata; s__mustela
2018537219	k__Animalia; p__Chordata; c__Actinopterygii; o__Gadiformes; f__Lotidae; g__Ciliata; s__septentrionalis
2018537245	k__Animalia; p__Chordata; c__Actinopterygii; o__Gadiformes; f__Lotidae; g__Ciliata; s__septentrionalis
2018537178	k__Animalia; p__Chordata; c__Actinopterygii; o__Gadiformes; f__Lotidae; g__Enchelyopus; s__cimbrius
2028741865	k__Animalia; p__Chordata; c__Actinopterygii; o__Gadiformes; f__Lotidae; g__Enchelyopus; s__cimbrius
1918447665	k__Animalia; p__Chordata; c__Actinopterygii; o__Gadiformes; f__Lotidae; g__Gaidropsarus; s__argentatus
821091561	k__Animalia; p__Chordata; c__Actinopterygii; o__Gadiformes; f__Lotidae; g__Lota; s__lota
2333440965	k__Animalia; p__Chordata; c__Actinopterygii; o__Gadiformes; f__Lotidae; g__Molva; s__dypterygia
821091560	k__Animalia; p__Chordata; c__Actinopterygii; o__Gadiformes; f__Lotidae; g__Molva; s__molva
2587932974	k__Animalia; p__Chordata; c__Actinopterygii; o__Gadiformes; f__Macrouridae; g__Coelorinchus; s__caelorhincus
1391894971	k__Animalia; p__Chordata; c__Actinopterygii; o__Gadiformes; f__Macrouridae; g__Coelorinchus; s__labiatus
2569351807	k__Animalia; p__Chordata; c__Actinopterygii; o__Gadiformes; f__Macrouridae; g__Coelorinchus; s__occa
27549245	k__Animalia; p__Chordata; c__Actinopterygii; o__Gadiformes; f__Macrouridae; g__Coelorinchus; s__occa
2178620688	k__Animalia; p__Chordata; c__Actinopterygii; o__Gadiformes; f__Macrouridae; g__Coryphaenoides; s__armatus
1918447661	k__Animalia; p__Chordata; c__Actinopterygii; o__Gadiformes; f__Macrouridae; g__Coryphaenoides; s__brevibarbis
1918447659	k__Animalia; p__Chordata; c__Actinopterygii; o__Gadiformes; f__Macrouridae; g__Coryphaenoides; s__guentheri
1918447658	k__Animalia; p__Chordata; c__Actinopterygii; o__Gadiformes; f__Macrouridae; g__Coryphaenoides; s__mediterraneus
2333440930	k__Animalia; p__Chordata; c__Actinopterygii; o__Gadiformes; f__Macrouridae; g__Coryphaenoides; s__rupestris
27549249	k__Animalia; p__Chordata; c__Actinopterygii; o__Gadiformes; f__Macrouridae; g__Coryphaenoides; s__rupestris
